,id,object_name,chain,object_type,address,number,coordinates,street
9511,164909,кимчи,нет,кафе,"город Москва, площадь Киевского Вокзала, дом 2",0,"37.566072,55.744632",площадь Киевского Вокзала
9512,164910,jd burgers,нет,кафе,"город Москва, площадь Киевского Вокзала, дом 2",0,"37.566072,55.744632",площадь Киевского Вокзала
9513,164922,у дяди макса,нет,кафе,"город Москва, площадь Киевского Вокзала, дом 2",120,"37.566072,55.744632",площадь Киевского Вокзала
9514,164928,bolognetta,нет,кафе,"город Москва, площадь Киевского Вокзала, дом 2",120,"37.566072,55.744632",площадь Киевского Вокзала
9515,164933,pie factore,нет,кафе,"город Москва, площадь Киевского Вокзала, дом 2",0,"37.566072,55.744632",площадь Киевского Вокзала
9516,164940,космик,да,кафе,"город Москва, площадь Киевского Вокзала, дом 2",130,"37.566072,55.744632",площадь Киевского Вокзала
9517,164942,помодоро,нет,предприятие быстрого обслуживания,"город Москва, Первомайская улица, дом 42",0,"37.787111,55.792265",Первомайская улица
9518,164970,кафе пекарня,нет,кафе,"город Москва, Россошанская улица, дом 6",8,"37.612488,55.59252",Россошанская улица
9519,164973,cito,нет,кафе,"город Москва, Рождественский бульвар, дом 1",0,"37.624166,55.766734",Рождественский бульвар
9520,164976,camera obscura,нет,кафе,"город Москва, Рождественский бульвар, дом 1",0,"37.624166,55.766734",Рождественский бульвар
9521,164977,"tocador, buffalos",нет,кафе,"город Москва, Рождественский бульвар, дом 1",0,"37.624166,55.766734",Рождественский бульвар
